review_id,tanggal,username,review,clean_text,nama_produk,variasi_produk,link_gambar,file_gambar,rating,sentiment,sentiment_numeric
BD000427,Tidak ada tanggal,T***S,"Bahannya enak, adem. Design keren, anak muda bgt.
Product quality: Excellent",bahan enak adem design keren anak muda bgt product quality excellent,BROGUY Kaos Polos Waffle Lengan Pendek Pria Strecth & Nyaman,Varian: Chestnut - XL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/1a2e8e8148de4032baa9ebaaee9636af.webp?ect=4g,BD000427.jpg,5,Positive,1
BF000144,Tidak ada tanggal,T***S,"Alhamdulillah suamiku suka,, katanya nyaman ..",alhamdulillah suami suka nyaman,BROGUY Kemeja Koko Premium Pria Dewasa Lengan Panjang Ziyad,Varian: Maroon - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/44f0ffa938b94a54a5c1a9f8f73cd8ef.webp?ect=4g,BF000144.jpg,5,Positive,1
BF000387,Tidak ada tanggal,T***S,Sesuai pesan. Thank you,sesuai pesan thank you,BROGUY Kemeja Koko Premium Pria Dewasa Lengan Panjang Ziyad,Varian: Maroon - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/770bb21aeded4c1f8132d156d0a142cf.webp?ect=4g,BF000387.jpg,5,Positive,1
BG000068,Tidak ada tanggal,D***u,"Baju oke sih
Kirain agak tebel..

Cuma agak tipis
Tp oke sih",baju oke sih kirain tebel tipis oke sih,BROGUY Kaos Polo Shirt Pria Kerah Lengan Pendek Zipper Original Dark Green - Light Brown,Varian: Light Brown - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d340a46c783e48b1bda503eb1d0d3b00.webp?ect=4g,BG000068.jpg,4,Positive,1
BG000181,Tidak ada tanggal,T***S,"Barang sesuai pesanan, nyaman & keren dipakainya",barang sesuai pesan nyaman keren pakai,BROGUY Kaos Polo Shirt Pria Kerah Lengan Pendek Zipper Original Dark Green - Light Brown,Varian: White - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/fa07915b00f94d92b34783b739ebb865.webp?ect=4g,BG000181.jpg,4,Positive,1
BG000442,Tidak ada tanggal,S***y,Bagus sesuai pesanan maroon nya bagus 👍🏿👍🏿,bagus sesuai pesan maroon nya bagus,BROGUY Kaos Polo Shirt Pria Kerah Lengan Pendek Zipper Original Dark Green - Light Brown,Varian: Maroon - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/14b939d6d4674602844a7342ee1c365e.webp?ect=4g,BG000442.jpg,5,Positive,1
BG000448,Tidak ada tanggal,P***a,"Bahan halus dan bs melar
Good product",bahan halus melar good product,BROGUY Kaos Polo Shirt Pria Kerah Lengan Pendek Zipper Original Dark Green - Light Brown,Varian: Dark Brown - XXL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d494467b465e45dd80e54554052332c8.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/dea303391959463f83701700da6a643b.webp?ect=4g",BG000448.jpg,5,Positive,1
BH000023,Tidak ada tanggal,T***S,Bagus sesuai,bagus sesuai,BROGUY Kemeja Sakha Lengan Pendek Pria Basic Casual Slimfit Formal,Varian: TOSCA - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0e3f9ffe30f6446bbb4d3343ec06fe2b.webp?ect=4g,BH000023.jpg,5,Positive,1
BH000068,Tidak ada tanggal,Z***,Bagus. Lembutt sesuai hargaaaa lah 👍👍,bagus lembutt sesuai hargaaaa,BROGUY Kemeja Sakha Lengan Pendek Pria Basic Casual Slimfit Formal,Varian: MILO - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5f716221e8db4a30ba520af8a9882011.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/9e503a3f44c740b8a35b418aa9beedfa.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c6a5030568d843f1beb1fa744a95c1a0.webp?ect=4g",BH000068.jpg,5,Positive,1
BH000241,Tidak ada tanggal,s***h,Bagus,bagus,BROGUY Kemeja Sakha Lengan Pendek Pria Basic Casual Slimfit Formal,Varian: MILO - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/280a0a3221364931ada8e77d91153e15.webp?ect=4g,BH000241.jpg,5,Positive,1
BH000327,Tidak ada tanggal,2***,Rekomendasi banget untuk kalian yg lg cari kemeja ini untuk acara,rekomendasi banget cari kemeja acara,BROGUY Kemeja Sakha Lengan Pendek Pria Basic Casual Slimfit Formal,Varian: MILO - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/31fd14021b984b07b3bb819e44b60990.webp?ect=4g,BH000327.jpg,5,Positive,1
BH000384,Tidak ada tanggal,T***S,Bahan nya dingin,bahan nya dingin,BROGUY Kemeja Sakha Lengan Pendek Pria Basic Casual Slimfit Formal,Varian: TOSCA - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/63efe9d963264eeba84f521011ff9412.webp?ect=4g,BH000384.jpg,5,Positive,1
BI000022,Tidak ada tanggal,i***n,"kuwalitas ok lah, ukuran pas. cocok buat kerja kemeja ini",kuwalitas ukur pas cocok kerja kemeja,BROGUY Kemeja Basic Pria Lengan Panjang Casual Slimfit Formal Nyaman,Varian: Sage - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0fef329c1c9a40aa9ee5a850716dcd4a~.webp?ect=4g,BI000022.jpg,4,Positive,1
BI000082,Tidak ada tanggal,Nyoman,"Barang dan Kualitas Barang sesuai pesanan, Seller Fast Respon, Pengiriman tepat waktu.",barang kualitas barang sesuai pesan seller fast respon kirim,BROGUY Kemeja Basic Pria Lengan Panjang Casual Slimfit Formal Nyaman,Varian: Navy - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/70af2c4057f54c70b769f5e3262d3ecb~.webp?ect=4g,BI000082.jpg,5,Positive,1
BI000325,Tidak ada tanggal,j***l,Cakep g nyesel si,cakep nyesel,BROGUY Kemeja Basic Pria Lengan Panjang Casual Slimfit Formal Nyaman,Varian: Navy - XXL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/622314877d084045a7cb7f20be20faab.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a11a981570df4d6583e920e81f17e2e2.webp?ect=4g",BI000325.jpg,5,Positive,1
BI000475,Tidak ada tanggal,T***S,"Alhamdulilah bagus bahanya adem, makasih kak, kurirnya juga ramah makasih🙏🏻🖤",alhamdulilah bagus bahanya adem makasih kak kurir ramah makasih,BROGUY Kemeja Basic Pria Lengan Panjang Casual Slimfit Formal Nyaman,Varian: Hitam - M,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ffc09277b4464e35add7abfc3dd93612.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b0fab0757cc54cc3be1285db3d559992.webp?ect=4g",BI000475.jpg,5,Positive,1
BJ000341,Tidak ada tanggal,z***a,lumayan harga segituma,lumayan harga segituma,BROGUY Crewneck Malaka Fleece Unisex Distro Tebal,Varian: Black - M,https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/c985714b1faa47c095a7ef183ee1e4ff.webp?ect=4g,BJ000341.jpg,4,Positive,1
BJ000384,Tidak ada tanggal,z****,"Keren banget, bahan halus, dan tebal.",keren banget bahan halus tebal,BROGUY Crewneck Malaka Fleece Unisex Distro Tebal,Varian: Olive - L,"https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/5af24bbd0e20495fa8c8d1c65218ee21.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/dd3520dc94e04bd79893cec1677ddad6.webp?ect=4g",BJ000384.jpg,5,Positive,1
BK000025,Tidak ada tanggal,N***a,"packing aman, barang datang sesuai, bahan bagus tebal, makasih toko, kurir, dan semuanya
Kualitas produk: mantaf",packing aman barang sesuai bahan bagus tebal makasih toko kurir kualitas produk mantaf,BROGUY Hoodie Astro Hodie Pria Wanita Pullover Elastane Knit Unisex Distro Tebal,Varian: BLACK - M,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/091603331bf944bd9ddda374cecde9e7.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b6e1005687114451a5d494949f6142aa.webp?ect=4g",BK000025.jpg,5,Positive,1
BK000125,Tidak ada tanggal,O***q,"UkuranL
Mantap barang sesuai gambar.",ukuranl mantap barang sesuai gambar,BROGUY Hoodie Astro Hodie Pria Wanita Pullover Elastane Knit Unisex Distro Tebal,Varian: GREY - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5a69ab0f8af3484389d7a7aba46616ee.webp?ect=4g,BK000125.jpg,5,Positive,1
BK000467,Tidak ada tanggal,E****,Alhamdulillah barang SDH sampai.kondisi bagus bingit..sesuai..,alhamdulillah barang sdh sampaikondisi bagus bingitsesuai,BROGUY Hoodie Astro Hodie Pria Wanita Pullover Elastane Knit Unisex Distro Tebal,Varian: GREY - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/22d0c851720c4db5af654901e5e371c5.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ac421bca05304c3989b520aad623a39a.webp?ect=4g",BK000467.jpg,5,Positive,1
BL000227,Tidak ada tanggal,â***],"Mantap barang sesuai dengan foto reel no tipu"" Rekomendasi banget , seller baik ramah jangan pernah ragu untuk cek out dah pengiriman cepat, fast respon ...",mantap barang sesuai foto reel tipu rekomendasi banget seller ramah ragu cek out dah kirim cepat fast respon,BROGUY Jaket Trucker Pria Casual Outfit Distro Army,Varian: CARAMEL - XXL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0253d7fd5d494b5fbc0c9f69866b2bb2.webp?ect=4g,BL000227.jpg,5,Positive,1
BL000251,Tidak ada tanggal,A***p,Menambah kegantengan sampai 75% 😁,tambah ganteng,BROGUY Jaket Trucker Pria Casual Outfit Distro Army,Varian: HITAM - XL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/2c178266a1634a0a8da345a923da16be.webp?ect=4g,BL000251.jpg,5,Positive,1
BL000303,Tidak ada tanggal,T***S,"Udah order kedua kali overalll mantabbb bahan nyaa nyamannn dipakai
Warna jugaaa mantappp
Kualitas produk: Mantab",udah order kali overalll mantabbb bahan nyaa nyamannn pakai warna jugaaa mantappp kualitas produk mantab,BROGUY Jaket Trucker Pria Casual Outfit Distro Army,Varian: HIJAU ARMY - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0dccf180a5a247bf916d2d1f47d769f6.webp?ect=4g,BL000303.jpg,5,Positive,1
BL000317,Tidak ada tanggal,T***S,"Warna nya bagus, bahanya tebel, modelnya unik recommend next order warna lain
Kualitas produk: Bagus",warna nya bagus bahanya tebel model unik recommend next order warna kualitas produk bagus,BROGUY Jaket Trucker Pria Casual Outfit Distro Army,Varian: HITAM - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/9fa5ed077f964fa5978a9c20f1efa251.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/dd731aa23e364aebb3f8714e06c32847.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/519b7e6827674390b7777a54aab1da97.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/14215825af8b4cbcb35b3fab6bb1e9c3.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/54308c767bae42e4b95373d6734c1231.webp?ect=4g",BL000317.jpg,5,Positive,1
BL000374,Tidak ada tanggal,T***S,Jaketnya bagus bgt,jaket bagus bgt,BROGUY Jaket Trucker Pria Casual Outfit Distro Army,Varian: DENIM - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/95d13e40bed747ee938416c646741b9b.webp?ect=4g,BL000374.jpg,5,Positive,1
BM000124,Tidak ada tanggal,F***i,"Bahan ny lembut...nggk panas,cocok sama suami AQ....pokok ny the best.....",bahan lembutnggk panascocok suami aqpokok the best,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Caramel - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/96373bafccdd400c8c7e8dd0ecfa6071.webp?ect=4g,BM000124.jpg,5,Positive,1
BM000215,Tidak ada tanggal,Yuliandri,"banhanya enak dipakai, sesuai gambar.
untuk sy sweatshirt ukuran xl ini sedikit ada kecil dibanding baju2 yg ukurannya sama yg dijual disini, untuk yg biasa pake xl, sara...",banhanya enak pakai sesuai gambar sweatshirt ukur banding baju ukur jual pake sara,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Olive - XL,"https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/2/2/795e057a-bf69-4049-a8b8-e0ac0655551a.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/2/2/bf8a1335-365a-4d4b-a55e-cf480ad3710e.jpg.webp?ect=4g",BM000215.jpg,5,Positive,1
BM000347,Tidak ada tanggal,z****,"Kerennn ,bahan halus dan tebal",kerennn bahan halus tebal,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Caramel - L,https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/fb6eb1cb9fb54e639ba710fb8486ad72.webp?ect=4g,BM000347.jpg,5,Positive,1
BN000349,Tidak ada tanggal,T***S,Pembelian kesekian kalinya… jossss,beli sekian kali jossss,BROGUY Kaos Polos Saku Pria Combed 24s Casual Trendy,Varian: Hitam - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3b253e15c999401d9229c468912b7f29.webp?ect=4g,BN000349.jpg,5,Positive,1
BN000408,Tidak ada tanggal,T***S,Mantap,mantap,BROGUY Kaos Polos Saku Pria Combed 24s Casual Trendy,Varian: Ivory - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/9d12515cc00f4fd89e8cea11eb7e887a.webp?ect=4g,BN000408.jpg,5,Positive,1
BO000003,Tidak ada tanggal,H***y,pesanan diterima dlm kondisi baik dan sesuai pesanan bahan tebal cocok untuk di tempat bersuhu dingin model keren dan bagus sekali.,pesan terima dlm kondisi sesuai pesan bahan tebal cocok suhu dingin model keren bagus,BROGUY Crewneck Zipper Pocket Nord Sweater Hoodie,Varian: Teracota - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5057d81463794901a268fd05fe081e33~.webp?ect=4g,BO000003.jpg,5,Positive,1
BO000214,Tidak ada tanggal,n***i,Kualitas sesuai harga,kualitas sesuai harga,BROGUY Crewneck Zipper Pocket Nord Sweater Hoodie,Varian: Teracota - XL,"https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/23af26188ec64f38b86e2c9866e60528.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/c2ae123515d3477c8788238f57afa12f.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/6761622568654aee85050565063e92a4.webp?ect=4g, https://lf-web-assets.tokopedia-static.net/obj/tokopedia-web-sg/zeus_v2/be49cda7.svg, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/c2a3e67b6ee247b199b0cda2fbfab1cc.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/977873c8122c4089aa75b20adaf84732.webp?ect=4g",BO000214.jpg,5,Positive,1
BP000124,Tidak ada tanggal,F***i,"Bahan ny lembut...nggk panas,cocok sama suami AQ....pokok ny the best.....",bahan lembutnggk panascocok suami aqpokok the best,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Caramel - M,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/96373bafccdd400c8c7e8dd0ecfa6071.webp?ect=4g,BP000124.jpg,5,Positive,1
BP000215,Tidak ada tanggal,Yuliandri,"banhanya enak dipakai, sesuai gambar.
untuk sy sweatshirt ukuran xl ini sedikit ada kecil dibanding baju2 yg ukurannya sama yg dijual disini, untuk yg biasa pake xl, sara...",banhanya enak pakai sesuai gambar sweatshirt ukur banding baju ukur jual pake sara,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Olive - XL,"https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/2/2/795e057a-bf69-4049-a8b8-e0ac0655551a.jpg.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/bjFkPX/2024/2/2/bf8a1335-365a-4d4b-a55e-cf480ad3710e.jpg.webp?ect=4g",BP000215.jpg,5,Positive,1
BP000347,Tidak ada tanggal,z****,"Kerennn ,bahan halus dan tebal",kerennn bahan halus tebal,BROGUY Sweatshirt Crewneck Zipper Pocket Leeds Sweater Hoodie,Varian: Caramel - L,https://images.tokopedia.net/img/cache/200-square/dx0w9n/1997/1/1/fb6eb1cb9fb54e639ba710fb8486ad72.webp?ect=4g,BP000347.jpg,5,Positive,1
BQ000207,Tidak ada tanggal,T***S,"Sy beli warna putih dan hitam,keren semua.ukjran L pas di berat badan sya 51.",beli warna putih hitamkeren semuaukjran pas berat badan sya,Ivana Sexy Crop Top Basic Top Kaos Polos Korean Fashion Atasan Wanita,Varian: White - L,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/cb7b51fa4d454196947e55325d2176ba.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6b11cf6cd8434365b816719fa2c97cb0.webp?ect=4g",BQ000207.jpg,5,Positive,1
BQ000208,Tidak ada tanggal,T***S,"Ukuran pas,kain bagus,jgn ragu belanja di sini.
Asli keren",ukur paskain bagusjgn ragu belanja asli keren,Ivana Sexy Crop Top Basic Top Kaos Polos Korean Fashion Atasan Wanita,Varian: Black - L,"https://lf-web-assets.tokopedia-static.net/obj/tokopedia-web-sg/zeus_v2/be49cda7.svg, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/df7064849ad94c1b93e48b4dc6b77582.webp?ect=4g",BQ000208.jpg,5,Positive,1
BR000023,Tidak ada tanggal,B***o,"Kualitas produk: Bahannya dingin, pas dipake di bb 45
Note : pesen warna merah maroon, pas datang ko kyk warna Magenta",kualitas produk bahan dingin pas dipake note sen warna merah maroon pas kyk warna magenta,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: Maroon - S,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/69f80edba5074a36996ba344529eed0b.webp?ect=4g,BR000023.jpg,4,Positive,1
BR000173,Tidak ada tanggal,I***o,"Pas di aku bb 70 ld 110 aman keliatan langsing, kain adem nyaman sekali di pakenya mau order warna lain",pas aman liat langsing kain adem nyaman pakenya order warna,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: Navy - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/632d55eed0ad4da7a10bfa7f611db3c8.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/8f5343b0089949e2a77b86066f8546e9.webp?ect=4g",BR000173.jpg,5,Positive,1
BR000253,Tidak ada tanggal,X***k,"Bahannya bagus.
Pengiriman cepat.
Terimakasih.",bahan bagus kirim cepat terimakasih,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: Black - XL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/2cfd58e3b51046c2b4d6ba8cc034c361.webp?ect=4g,BR000253.jpg,5,Positive,1
BR000303,Tidak ada tanggal,V***m,Bagus,bagus,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: Maroon - L,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b1b759aa4d55483c8c891caa63ac0864.webp?ect=4g,BR000303.jpg,5,Positive,1
BR000425,Tidak ada tanggal,K***t,"bagus bangett suka😍, next beli lagi
bb ku 60 pake xl pas banget
Kualitas produk: lumayan tebel adem",bagus bangett suka next beli pake pas banget kualitas produk lumayan tebel adem,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: White - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/8ad5c0fd6ec1425a810513d1b703e89d.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/378a7219aa4d4ff4a29ba8873a796433.webp?ect=4g",BR000425.jpg,5,Positive,1
BR000466,Tidak ada tanggal,M***k,Bagussssssss,bagussssssss,Jacquelyn One Shouler Crop Top Polos Korean Style Atasan Baju Casual Wanita Pendek,Varian: Maroon - S,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/07e382463c0f4cfd905d0b1bd0661808.webp?ect=4g,BR000466.jpg,5,Positive,1
BS000069,Tidak ada tanggal,K***z,Alhamdulillah muat bajunya ka xixix walaupun nge pres di bb 65 tb nya 162 cakep sih bahannya tebel maaciw ka🫶🏻,alhamdulillah muat baju xixix nge pres nya cakep sih bahan tebel maaciw,Cassie Sexy Dress Bodycon Basic Dress Midi Dress Elegant Dress Korean Fashion Special Collaboration HALO X CHELSEA casual rayon Baju Wanita Simple,Varian: Black - XL,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/57ad27f276aa448dbaec89a5ceac7e12.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e230d1f5b7a445e38b9a8fc116ae300d.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ea5862ab29404710b03830dce11935f3.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/828d229aad364d54a9d6b12ee55c1b80.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/225997b1078b4727a1dbaf72e2149c19.webp?ect=4g",BS000069.jpg,5,Positive,1
BS000226,Tidak ada tanggal,K***k,Beli dark grey dikirim maroon hdeh 😔,beli dark grey kirim maroon hdeh,Cassie Sexy Dress Bodycon Basic Dress Midi Dress Elegant Dress Korean Fashion Special Collaboration HALO X CHELSEA casual rayon Baju Wanita Simple,Varian: Dark grey - XL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/dc7ddf2b22444e3b970cd9258d400cce.webp?ect=4g,BS000226.jpg,4,Positive,1
BS000257,Tidak ada tanggal,U***b,Bagusss bahanya adem gak terlalu tebal gak terlalu tipis juga sedang ajaa😁👍🏻👍🏻,bagusss bahanya adem gak tebal gak tipis ajaa,Cassie Sexy Dress Bodycon Basic Dress Midi Dress Elegant Dress Korean Fashion Special Collaboration HALO X CHELSEA casual rayon Baju Wanita Simple,Varian: Black - S,"https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/460c0b8f92a34e05bdb75c2ea78b16e7.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a920a687fd7946d5bcad02895b75d529.webp?ect=4g, https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7aef60b65bb64369a0dd20a151bd1deb.webp?ect=4g",BS000257.jpg,5,Positive,1
BT000341,Tidak ada tanggal,a***g,Bagus q seneng banget,bagus neng banget,Maya Sexy Maxi Bodycon Dress Basic Midi Dress Gaun Korean Fashion panjang rayon Baju Casual Wanita Simple Mini Hitam,Varian: Choco - XL,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/53e2c6e86a924815a5a6d77e2b25a420.webp?ect=4g,BT000341.jpg,5,Positive,1
